[00:01:41] Lobby Version: 0.6
[00:01:41] Lijiang Tower,Team 1,Team 2,1
[00:01:41] AK47H,Krawi,Foreshadow,TR33,Paintbrush,cjay,jishua,Soko,Thunda,Doomed,Vega,mozser
[00:01:49] 109.93,Paintbrush,Lúcio,0,40,0,1.80,0,0,0,0,0,0,0,0,0,0,0,1,Vega,(14.37, 97.55, 131.74),Team 1,0,7.74,200,0,0,0,0,0,0,0,0,0,4
[00:01:50] 110.93,0,0
[00:01:50] 110.94,Doomed,Reaper,30.09,0,0,1.10,0,0,0,0,0,0,0,0,0,0,1.10,4,cjay,(-8.56, 95.97, 126.75),Team 2,0,4.31,250,0,0,0,0,0,0,0,0,0.30,3
[00:01:50] 110.94,Thunda,Sombra,48.96,0,0,0.77,0,0,0,0,0,0,0,0,0,0,0,6,cjay,(-10.92, 95.00, 126.26),Team 2,4.56,1.97,200,0,0,0,0,0,0,0,0,0.43,2
[00:01:50] 110.94,jishua,Reinhardt,0,0,40,0.30,0,0,0,0,0,0,0,0,0,0,0,2,Paintbrush,(-1.76, 95.40, 128.69),Team 2,5.71,3.88,500,0,0,0,0,0,0,0,0,0,0
[00:01:50] 110.94,Vega,Lúcio,115,0,0,0.60,0,0,0,0,0,2.77,0,0,0,0,0,5,cjay,(-6.14, 96.26, 126.15),Team 2,0,6.59,200,0,0,0,0,0,0,0,0,0.67,4
[00:01:50] 110.94,Krawi,D.Va,9.83,0,174,10.73,0,0,0,0,0,0,0,0,0,0,0,3,Thunda,(6.67, 95.00, 128.08),Team 1,0,0,600,0,0,0,0,0,93.90,0,0,0.45,1
[00:01:50] 110.94,mozser,Moira,8.40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,Krawi,(-9.02, 95.31, 129.88),Team 2,0,0,200,0,0,0,0,97.48,0,0,0,0,5
[00:01:50] 110.94,AK47H,Winston,0,0,0,160.93,0,0,0,0,0,0,0,0,0,0,0,2,mozser,(3.32, 94.70, 129.90),Team 1,0,0,500,0,0,0,0,0,0,0,0,0,0
[00:01:50] 110.94,Foreshadow,Reaper,0,0,0,46.97,0,0,0,0,0,0,0,0,0,0,10.33,2,mozser,(3.84, 94.13, 131.89),Team 1,0,4.30,250,0,0,0,0,0,0,0,0,0,2
